trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18544,720,0,5,Calmed,Calmed,100,186
1,18548,720,0,5,Calmed,Calmed,100,187
1,18551,720,0,5,Calmed,Calmed,100,188
1,18554,720,0,5,Calmed,Calmed,100,189
1,18557,720,0,5,Calmed,Calmed,100,190
1,18560,720,0,5,Calmed,Calmed,100,191
1,18563,720,0,5,Calmed,Calmed,100,192
1,18566,720,0,5,Calmed,Calmed,100,193
1,18568,720,0,5,Calmed,Calmed,100,194
1,18573,720,0,5,Calmed,Calmed,100,195
1,18576,720,0,5,Calmed,Calmed,100,196
1,18578,720,0,5,Calmed,Calmed,100,197
1,18580,720,0,5,Calmed,Calmed,100,198
1,18583,720,0,5,Calmed,Calmed,100,199
1,18586,720,0,5,Calmed,Calmed,100,200
1,18589,720,0,5,Calmed,Calmed,100,201
1,18591,721,1,5,Calmed,Calmed,100,202
1,18594,721,1,5,Calmed,Calmed,100,203
1,18596,721,1,5,Calmed,Calmed,100,204
1,18599,721,1,5,Calmed,Calmed,100,205
1,18605,721,1,5,Calmed,Calmed,100,206
1,18607,721,1,5,Calmed,Calmed,100,207
1,18610,721,1,5,Calmed,Calmed,100,208
1,18612,721,1,5,Calmed,Calmed,100,209
1,18614,721,1,5,Calmed,Calmed,100,210
1,18619,721,1,5,Calmed,Calmed,100,211
1,18623,721,1,5,Calmed,Calmed,100,212
1,18625,721,1,5,Calmed,Calmed,100,213
1,18628,721,1,5,Calmed,Calmed,100,214
1,18630,721,1,5,Calmed,Calmed,100,215
1,18633,721,1,5,Calmed,Calmed,100,216
1,18636,721,1,5,Calmed,Calmed,100,217
1,18639,721,1,5,Calmed,Calmed,100,218
1,18641,721,1,5,Calmed,Calmed,100,219
1,18644,721,1,5,Calmed,Calmed,100,220
1,18647,721,1,5,Calmed,Calmed,100,221
1,18651,721,1,5,Calmed,Calmed,100,222
1,18654,721,1,5,Calmed,Calmed,100,223
1,18657,721,1,5,Calmed,Calmed,100,224
1,18659,721,1,5,Calmed,Calmed,100,225
1,18662,721,1,5,Calmed,Calmed,100,226
1,18667,721,1,5,Calmed,Calmed,100,227
1,18669,721,1,5,Calmed,Calmed,100,228
1,18673,721,1,5,Calmed,Calmed,100,229
1,18675,721,1,5,Calmed,Calmed,100,230
1,18678,721,1,5,Calmed,Calmed,100,231
1,18680,721,1,5,Calmed,Calmed,100,232
1,18683,721,1,5,Calmed,Calmed,100,233
1,18686,721,1,5,Calmed,Calmed,100,234
1,18689,721,1,5,Calmed,Calmed,100,235
1,18691,721,1,5,Calmed,Calmed,100,236
1,18694,721,1,5,Calmed,Calmed,100,237
1,18696,721,1,5,Calmed,Calmed,100,238
1,18699,720,0,5,Calmed,Calmed,100,239
1,18702,720,0,5,Calmed,Calmed,100,240
1,18707,720,0,5,Calmed,Calmed,100,241
1,18710,720,0,5,Calmed,Calmed,100,242
1,18712,720,0,5,Calmed,Calmed,100,243
1,18714,720,0,5,Calmed,Calmed,100,244
1,18717,720,0,5,Calmed,Calmed,100,245
1,18720,720,0,5,Calmed,Calmed,100,246
1,18725,720,0,5,Calmed,Calmed,100,247
1,18728,720,0,5,Calmed,Calmed,100,248
1,18730,720,0,5,Calmed,Calmed,100,249
1,18733,720,0,5,Calmed,Calmed,100,250
1,18736,720,0,5,Calmed,Calmed,100,251
1,18739,720,0,5,Calmed,Calmed,100,252
1,18742,720,0,5,Calmed,Calmed,100,253
1,18744,720,0,5,Calmed,Calmed,100,254
1,18747,721,1,5,Calmed,Calmed,100,255
1,18750,721,1,5,Calmed,Calmed,100,256
1,18752,721,1,5,Calmed,Calmed,100,257
1,18758,721,1,5,Calmed,Calmed,100,258
1,18761,721,1,5,Calmed,Calmed,100,259
1,18764,721,1,5,Calmed,Calmed,100,260
1,18767,721,1,5,Calmed,Calmed,100,261
