participant_id,test_type,trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
void,Pre,1,18830,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18839,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18842,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18844,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18847,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18856,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18859,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18861,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18863,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18873,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18875,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18878,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18880,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18889,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18892,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18894,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18896,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18906,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18908,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18911,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18913,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18923,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18925,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18928,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18930,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18939,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18942,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18944,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18947,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18956,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18958,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18961,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18963,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18973,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18975,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18977,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18980,767.00,-5.00,5.00,Calmed,Excited,0,0
void,Pre,1,18989,767.00,-5.00,5.00,Calmed,Excited,0,0
