trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
1,18379,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18382,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18384,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18386,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18389,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18392,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18394,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18397,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18399,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18403,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18406,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18409,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18411,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18413,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18416,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18418,552.00,-5.00,5.00,Calmed,Excited,0,0
1,18423,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18426,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18428,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18430,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18432,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18435,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18437,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18442,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18445,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18447,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18449,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18451,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18454,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18457,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18460,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18462,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18464,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18466,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18469,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18471,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18474,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18479,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18481,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18483,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18485,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18488,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18491,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18493,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18495,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18500,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18502,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18504,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18507,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18510,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18512,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18515,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18517,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18519,553.00,-4.00,5.00,Calmed,Excited,0,0
1,18522,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18527,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18529,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18531,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18535,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18537,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18540,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18542,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18546,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18548,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18550,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18553,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18556,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18558,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18561,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18563,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18565,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18567,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18570,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18573,553.00,-3.00,5.00,Calmed,Excited,0,0
1,18576,553.00,-3.00,5.00,Calmed,Calmed,100,1
