participant_id,test_type,trial_number,timestamp_ms,gsr_raw,gsr_derivative,gsr_threshold,target_value,current_state,instantaneous_score,cumulative_score
void2,Pre,1,22410,722.00,1.00,5.00,Calmed,Calmed,100,1494
void2,Pre,1,22412,722.00,1.00,5.00,Calmed,Calmed,100,1495
void2,Pre,1,22415,722.00,1.00,5.00,Calmed,Calmed,100,1496
void2,Pre,1,22419,722.00,1.00,5.00,Calmed,Calmed,100,1497
void2,Pre,1,22423,722.00,1.00,5.00,Calmed,Calmed,100,1498
void2,Pre,1,22425,722.00,1.00,5.00,Calmed,Calmed,100,1499
void2,Pre,1,22428,722.00,1.00,5.00,Calmed,Calmed,100,1500
void2,Pre,1,22431,722.00,1.00,5.00,Calmed,Calmed,100,1501
void2,Pre,1,22434,722.00,1.00,5.00,Calmed,Calmed,100,1502
void2,Pre,1,22437,722.00,1.00,5.00,Calmed,Calmed,100,1503
void2,Pre,1,22440,722.00,1.00,5.00,Calmed,Calmed,100,1504
void2,Pre,1,22442,722.00,1.00,5.00,Calmed,Calmed,100,1505
void2,Pre,1,22444,722.00,1.00,5.00,Calmed,Calmed,100,1506
void2,Pre,1,22447,722.00,1.00,5.00,Calmed,Calmed,100,1507
void2,Pre,1,22451,722.00,1.00,5.00,Calmed,Calmed,100,1508
void2,Pre,1,22455,722.00,1.00,5.00,Calmed,Calmed,100,1509
void2,Pre,1,22458,722.00,1.00,5.00,Calmed,Calmed,100,1510
void2,Pre,1,22460,722.00,1.00,5.00,Calmed,Calmed,100,1511
void2,Pre,1,22462,722.00,1.00,5.00,Calmed,Calmed,100,1512
void2,Pre,1,22467,722.00,1.00,5.00,Calmed,Calmed,100,1513
void2,Pre,1,22469,722.00,1.00,5.00,Calmed,Calmed,100,1514
void2,Pre,1,22473,722.00,1.00,5.00,Calmed,Calmed,100,1515
void2,Pre,1,22475,722.00,1.00,5.00,Calmed,Calmed,100,1516
void2,Pre,1,22478,722.00,1.00,5.00,Calmed,Calmed,100,1517
void2,Pre,1,22480,722.00,1.00,5.00,Calmed,Calmed,100,1518
void2,Pre,1,22483,722.00,1.00,5.00,Calmed,Calmed,100,1519
void2,Pre,1,22486,722.00,1.00,5.00,Calmed,Calmed,100,1520
void2,Pre,1,22489,722.00,1.00,5.00,Calmed,Calmed,100,1521
void2,Pre,1,22491,722.00,1.00,5.00,Calmed,Calmed,100,1522
void2,Pre,1,22494,722.00,1.00,5.00,Calmed,Calmed,100,1523
void2,Pre,1,22499,722.00,1.00,5.00,Calmed,Calmed,100,1524
void2,Pre,1,22501,722.00,1.00,5.00,Calmed,Calmed,100,1525
void2,Pre,1,22504,722.00,1.00,5.00,Calmed,Calmed,100,1526
void2,Pre,1,22507,722.00,1.00,5.00,Calmed,Calmed,100,1527
void2,Pre,1,22510,722.00,1.00,5.00,Calmed,Calmed,100,1528
void2,Pre,1,22512,722.00,1.00,5.00,Calmed,Calmed,100,1529
void2,Pre,1,22515,722.00,1.00,5.00,Calmed,Calmed,100,1530
void2,Pre,1,22517,722.00,1.00,5.00,Calmed,Calmed,100,1531
void2,Pre,1,22521,722.00,1.00,5.00,Calmed,Calmed,100,1532
void2,Pre,1,22524,722.00,1.00,5.00,Calmed,Calmed,100,1533
void2,Pre,1,22526,722.00,1.00,5.00,Calmed,Calmed,100,1534
void2,Pre,1,22528,722.00,1.00,5.00,Calmed,Calmed,100,1535
void2,Pre,1,22531,722.00,1.00,5.00,Calmed,Calmed,100,1536
void2,Pre,1,22534,722.00,1.00,5.00,Calmed,Calmed,100,1537
void2,Pre,1,22537,722.00,1.00,5.00,Calmed,Calmed,100,1538
void2,Pre,1,22540,722.00,1.00,5.00,Calmed,Calmed,100,1539
void2,Pre,1,22542,722.00,1.00,5.00,Calmed,Calmed,100,1540
void2,Pre,1,22545,722.00,1.00,5.00,Calmed,Calmed,100,1541
void2,Pre,1,22547,722.00,1.00,5.00,Calmed,Calmed,100,1542
void2,Pre,1,22550,722.00,1.00,5.00,Calmed,Calmed,100,1543
void2,Pre,1,22552,722.00,1.00,5.00,Calmed,Calmed,100,1544
void2,Pre,1,22558,722.00,1.00,5.00,Calmed,Calmed,100,1545
void2,Pre,1,22560,722.00,1.00,5.00,Calmed,Calmed,100,1546
void2,Pre,1,22563,722.00,1.00,5.00,Calmed,Calmed,100,1547
void2,Pre,1,22565,722.00,1.00,5.00,Calmed,Calmed,100,1548
void2,Pre,1,22568,722.00,1.00,5.00,Calmed,Calmed,100,1549
void2,Pre,1,22572,722.00,1.00,5.00,Calmed,Calmed,100,1550
void2,Pre,1,22574,722.00,1.00,5.00,Calmed,Calmed,100,1551
void2,Pre,1,22578,722.00,1.00,5.00,Calmed,Calmed,100,1552
void2,Pre,1,22581,722.00,1.00,5.00,Calmed,Calmed,100,1553
void2,Pre,1,22584,722.00,1.00,5.00,Calmed,Calmed,100,1554
void2,Pre,1,22587,722.00,1.00,5.00,Calmed,Calmed,100,1555
void2,Pre,1,22590,722.00,1.00,5.00,Calmed,Calmed,100,1556
void2,Pre,1,22592,722.00,1.00,5.00,Calmed,Calmed,100,1557
void2,Pre,1,22595,722.00,1.00,5.00,Calmed,Calmed,100,1558
void2,Pre,1,22597,722.00,1.00,5.00,Calmed,Calmed,100,1559
void2,Pre,1,22599,722.00,1.00,5.00,Calmed,Calmed,100,1560
void2,Pre,1,22605,722.00,1.00,5.00,Calmed,Calmed,100,1561
void2,Pre,1,22608,722.00,1.00,5.00,Calmed,Calmed,100,1562
void2,Pre,1,22610,722.00,1.00,5.00,Calmed,Calmed,100,1563
void2,Pre,1,22613,722.00,1.00,5.00,Calmed,Calmed,100,1564
void2,Pre,1,22615,722.00,1.00,5.00,Calmed,Calmed,100,1565
void2,Pre,1,22618,722.00,1.00,5.00,Calmed,Calmed,100,1566
void2,Pre,1,22621,722.00,1.00,5.00,Calmed,Calmed,100,1567
void2,Pre,1,22626,722.00,1.00,5.00,Calmed,Calmed,100,1568
void2,Pre,1,22628,722.00,1.00,5.00,Calmed,Calmed,100,1569
void2,Pre,1,22631,722.00,1.00,5.00,Calmed,Calmed,100,1570
void2,Pre,1,22633,722.00,1.00,5.00,Calmed,Calmed,100,1571
void2,Pre,1,22637,722.00,1.00,5.00,Calmed,Calmed,100,1572
void2,Pre,1,22639,722.00,1.00,5.00,Calmed,Calmed,100,1573
void2,Pre,1,22642,722.00,1.00,5.00,Calmed,Calmed,100,1574
void2,Pre,1,22644,722.00,1.00,5.00,Calmed,Calmed,100,1575
void2,Pre,1,22647,722.00,1.00,5.00,Calmed,Calmed,100,1576
void2,Pre,1,22649,722.00,1.00,5.00,Calmed,Calmed,100,1577
void2,Pre,1,22652,722.00,1.00,5.00,Calmed,Calmed,100,1578
void2,Pre,1,22658,722.00,1.00,5.00,Calmed,Calmed,100,1579
void2,Pre,1,22660,722.00,1.00,5.00,Calmed,Calmed,100,1580
void2,Pre,1,22663,722.00,1.00,5.00,Calmed,Calmed,100,1581
void2,Pre,1,22665,722.00,1.00,5.00,Calmed,Calmed,100,1582
void2,Pre,1,22668,722.00,1.00,5.00,Calmed,Calmed,100,1583
void2,Pre,1,22671,722.00,1.00,5.00,Calmed,Calmed,100,1584
void2,Pre,1,22674,722.00,1.00,5.00,Calmed,Calmed,100,1585
void2,Pre,1,22676,722.00,1.00,5.00,Calmed,Calmed,100,1586
void2,Pre,1,22679,722.00,1.00,5.00,Calmed,Calmed,100,1587
void2,Pre,1,22683,722.00,1.00,5.00,Calmed,Calmed,100,1588
void2,Pre,1,22686,722.00,1.00,5.00,Calmed,Calmed,100,1589
void2,Pre,1,22690,722.00,1.00,5.00,Calmed,Calmed,100,1590
void2,Pre,1,22692,722.00,1.00,5.00,Calmed,Calmed,100,1591
void2,Pre,1,22695,722.00,1.00,5.00,Calmed,Calmed,100,1592
void2,Pre,1,22697,722.00,1.00,5.00,Calmed,Calmed,100,1593
void2,Pre,1,22700,722.00,1.00,5.00,Calmed,Calmed,100,1594
void2,Pre,1,22705,722.00,1.00,5.00,Calmed,Calmed,100,1595
void2,Pre,1,22708,722.00,1.00,5.00,Calmed,Calmed,100,1596
void2,Pre,1,22710,722.00,1.00,5.00,Calmed,Calmed,100,1597
void2,Pre,1,22713,722.00,1.00,5.00,Calmed,Calmed,100,1598
void2,Pre,1,22715,722.00,1.00,5.00,Calmed,Calmed,100,1599
void2,Pre,1,22718,722.00,1.00,5.00,Calmed,Calmed,100,1600
void2,Pre,1,22721,722.00,1.00,5.00,Calmed,Calmed,100,1601
void2,Pre,1,22724,722.00,1.00,5.00,Calmed,Calmed,100,1602
void2,Pre,1,22726,722.00,1.00,5.00,Calmed,Calmed,100,1603
void2,Pre,1,22731,722.00,1.00,5.00,Calmed,Calmed,100,1604
void2,Pre,1,22733,722.00,1.00,5.00,Calmed,Calmed,100,1605
void2,Pre,1,22736,722.00,1.00,5.00,Calmed,Calmed,100,1606
void2,Pre,1,22739,722.00,1.00,5.00,Calmed,Calmed,100,1607
void2,Pre,1,22742,722.00,1.00,5.00,Calmed,Calmed,100,1608
void2,Pre,1,22745,722.00,1.00,5.00,Calmed,Calmed,100,1609
void2,Pre,1,22747,722.00,1.00,5.00,Calmed,Calmed,100,1610
void2,Pre,1,22749,722.00,1.00,5.00,Calmed,Calmed,100,1611
void2,Pre,1,22753,722.00,1.00,5.00,Calmed,Calmed,100,1612
void2,Pre,1,22758,722.00,1.00,5.00,Calmed,Calmed,100,1613
void2,Pre,1,22760,722.00,1.00,5.00,Calmed,Calmed,100,1614
void2,Pre,1,22763,722.00,1.00,5.00,Calmed,Calmed,100,1615
void2,Pre,1,22765,722.00,1.00,5.00,Calmed,Calmed,100,1616
void2,Pre,1,22768,722.00,1.00,5.00,Calmed,Calmed,100,1617
void2,Pre,1,22771,722.00,1.00,5.00,Calmed,Calmed,100,1618
void2,Pre,1,22774,722.00,1.00,5.00,Calmed,Calmed,100,1619
void2,Pre,1,22776,722.00,1.00,5.00,Calmed,Calmed,100,1620
void2,Pre,1,22781,722.00,1.00,5.00,Calmed,Calmed,100,1621
void2,Pre,1,22783,722.00,1.00,5.00,Calmed,Calmed,100,1622
void2,Pre,1,22786,722.00,1.00,5.00,Calmed,Calmed,100,1623
void2,Pre,1,22792,722.00,1.00,5.00,Calmed,Calmed,100,1624
void2,Pre,1,22794,722.00,1.00,5.00,Calmed,Calmed,100,1625
void2,Pre,1,22797,722.00,1.00,5.00,Calmed,Calmed,100,1626
void2,Pre,1,22799,722.00,1.00,5.00,Calmed,Calmed,100,1627
void2,Pre,1,22802,722.00,1.00,5.00,Calmed,Calmed,100,1628
void2,Pre,1,22804,722.00,1.00,5.00,Calmed,Calmed,100,1629
void2,Pre,1,22807,722.00,1.00,5.00,Calmed,Calmed,100,1630
void2,Pre,1,22810,722.00,1.00,5.00,Calmed,Calmed,100,1631
void2,Pre,1,22813,722.00,1.00,5.00,Calmed,Calmed,100,1632
void2,Pre,1,22815,722.00,1.00,5.00,Calmed,Calmed,100,1633
void2,Pre,1,22818,722.00,1.00,5.00,Calmed,Calmed,100,1634
void2,Pre,1,22822,722.00,1.00,5.00,Calmed,Calmed,100,1635
void2,Pre,1,22824,722.00,1.00,5.00,Calmed,Calmed,100,1636
void2,Pre,1,22827,722.00,1.00,5.00,Calmed,Calmed,100,1637
void2,Pre,1,22830,722.00,1.00,5.00,Calmed,Calmed,100,1638
void2,Pre,1,22833,722.00,1.00,5.00,Calmed,Calmed,100,1639
void2,Pre,1,22836,722.00,1.00,5.00,Calmed,Calmed,100,1640
void2,Pre,1,22838,722.00,1.00,5.00,Calmed,Calmed,100,1641
void2,Pre,1,22841,722.00,1.00,5.00,Calmed,Calmed,100,1642
void2,Pre,1,22843,722.00,1.00,5.00,Calmed,Calmed,100,1643
void2,Pre,1,22846,722.00,1.00,5.00,Calmed,Calmed,100,1644
void2,Pre,1,22848,722.00,1.00,5.00,Calmed,Calmed,100,1645
void2,Pre,1,22851,722.00,1.00,5.00,Calmed,Calmed,100,1646
void2,Pre,1,22854,722.00,1.00,5.00,Calmed,Calmed,100,1647
void2,Pre,1,22857,722.00,1.00,5.00,Calmed,Calmed,100,1648
void2,Pre,1,22860,722.00,1.00,5.00,Calmed,Calmed,100,1649
void2,Pre,1,22862,722.00,1.00,5.00,Calmed,Calmed,100,1650
void2,Pre,1,22867,722.00,1.00,5.00,Calmed,Calmed,100,1651
void2,Pre,1,22869,722.00,1.00,5.00,Calmed,Calmed,100,1652
void2,Pre,1,22873,722.00,1.00,5.00,Calmed,Calmed,100,1653
void2,Pre,1,22875,722.00,1.00,5.00,Calmed,Calmed,100,1654
void2,Pre,1,22877,722.00,1.00,5.00,Calmed,Calmed,100,1655
void2,Pre,1,22880,722.00,1.00,5.00,Calmed,Calmed,100,1656
void2,Pre,1,22885,722.00,1.00,5.00,Calmed,Calmed,100,1657
void2,Pre,1,22887,722.00,1.00,5.00,Calmed,Calmed,100,1658
void2,Pre,1,22891,722.00,1.00,5.00,Calmed,Calmed,100,1659
void2,Pre,1,22893,722.00,1.00,5.00,Calmed,Calmed,100,1660
void2,Pre,1,22896,722.00,1.00,5.00,Calmed,Calmed,100,1661
void2,Pre,1,22898,722.00,1.00,5.00,Calmed,Calmed,100,1662
void2,Pre,1,22901,722.00,1.00,5.00,Calmed,Calmed,100,1663
void2,Pre,1,22904,722.00,1.00,5.00,Calmed,Calmed,100,1664
void2,Pre,1,22907,722.00,1.00,5.00,Calmed,Calmed,100,1665
void2,Pre,1,22909,722.00,1.00,5.00,Calmed,Calmed,100,1666
void2,Pre,1,22914,722.00,1.00,5.00,Calmed,Calmed,100,1667
void2,Pre,1,22916,722.00,1.00,5.00,Calmed,Calmed,100,1668
void2,Pre,1,22919,722.00,1.00,5.00,Calmed,Calmed,100,1669
void2,Pre,1,22923,722.00,1.00,5.00,Calmed,Calmed,100,1670
void2,Pre,1,22925,722.00,1.00,5.00,Calmed,Calmed,100,1671
void2,Pre,1,22928,722.00,1.00,5.00,Calmed,Calmed,100,1672
void2,Pre,1,22932,722.00,1.00,5.00,Calmed,Calmed,100,1673
void2,Pre,1,22935,722.00,1.00,5.00,Calmed,Calmed,100,1674
void2,Pre,1,22938,722.00,1.00,5.00,Calmed,Calmed,100,1675
void2,Pre,1,22941,722.00,1.00,5.00,Calmed,Calmed,100,1676
void2,Pre,1,22943,722.00,1.00,5.00,Calmed,Calmed,100,1677
void2,Pre,1,22946,722.00,1.00,5.00,Calmed,Calmed,100,1678
void2,Pre,1,22948,722.00,1.00,5.00,Calmed,Calmed,100,1679
void2,Pre,1,22951,722.00,1.00,5.00,Calmed,Calmed,100,1680
void2,Pre,1,22955,722.00,1.00,5.00,Calmed,Calmed,100,1681
void2,Pre,1,22957,722.00,1.00,5.00,Calmed,Calmed,100,1682
void2,Pre,1,22960,722.00,1.00,5.00,Calmed,Calmed,100,1683
void2,Pre,1,22964,722.00,1.00,5.00,Calmed,Calmed,100,1684
void2,Pre,1,22967,722.00,1.00,5.00,Calmed,Calmed,100,1685
void2,Pre,1,22969,722.00,1.00,5.00,Calmed,Calmed,100,1686
void2,Pre,1,22973,722.00,1.00,5.00,Calmed,Calmed,100,1687
void2,Pre,1,22975,722.00,1.00,5.00,Calmed,Calmed,100,1688
void2,Pre,1,22978,722.00,1.00,5.00,Calmed,Calmed,100,1689
void2,Pre,1,22980,722.00,1.00,5.00,Calmed,Calmed,100,1690
void2,Pre,1,22983,722.00,1.00,5.00,Calmed,Calmed,100,1691
void2,Pre,1,22988,722.00,1.00,5.00,Calmed,Calmed,100,1692
void2,Pre,1,22991,722.00,1.00,5.00,Calmed,Calmed,100,1693
void2,Pre,1,22993,722.00,1.00,5.00,Calmed,Calmed,100,1694
void2,Pre,1,22996,722.00,1.00,5.00,Calmed,Calmed,100,1695
void2,Pre,1,22998,722.00,1.00,5.00,Calmed,Calmed,100,1696
void2,Pre,1,23001,722.00,1.00,5.00,Calmed,Calmed,100,1697
void2,Pre,1,23005,722.00,1.00,5.00,Calmed,Calmed,100,1698
void2,Pre,1,23007,722.00,1.00,5.00,Calmed,Calmed,100,1699
void2,Pre,1,23010,722.00,1.00,5.00,Calmed,Calmed,100,1700
void2,Pre,1,23013,722.00,1.00,5.00,Calmed,Calmed,100,1701
void2,Pre,1,23016,722.00,1.00,5.00,Calmed,Calmed,100,1702
void2,Pre,1,23018,722.00,1.00,5.00,Calmed,Calmed,100,1703
void2,Pre,1,23021,722.00,1.00,5.00,Calmed,Calmed,100,1704
void2,Pre,1,23026,722.00,1.00,5.00,Calmed,Calmed,100,1705
void2,Pre,1,23028,722.00,1.00,5.00,Calmed,Calmed,100,1706
void2,Pre,1,23031,722.00,1.00,5.00,Calmed,Calmed,100,1707
void2,Pre,1,23033,722.00,1.00,5.00,Calmed,Calmed,100,1708
void2,Pre,1,23036,722.00,1.00,5.00,Calmed,Calmed,100,1709
void2,Pre,1,23040,722.00,1.00,5.00,Calmed,Calmed,100,1710
void2,Pre,1,23043,722.00,1.00,5.00,Calmed,Calmed,100,1711
void2,Pre,1,23045,722.00,1.00,5.00,Calmed,Calmed,100,1712
void2,Pre,1,23048,722.00,1.00,5.00,Calmed,Calmed,100,1713
void2,Pre,1,23051,722.00,1.00,5.00,Calmed,Calmed,100,1714
void2,Pre,1,23054,722.00,1.00,5.00,Calmed,Calmed,100,1715
void2,Pre,1,23056,722.00,1.00,5.00,Calmed,Calmed,100,1716
void2,Pre,1,23059,722.00,1.00,5.00,Calmed,Calmed,100,1717
void2,Pre,1,23061,722.00,1.00,5.00,Calmed,Calmed,100,1718
void2,Pre,1,23064,722.00,1.00,5.00,Calmed,Calmed,100,1719
void2,Pre,1,23068,722.00,1.00,5.00,Calmed,Calmed,100,1720
void2,Pre,1,23071,722.00,1.00,5.00,Calmed,Calmed,100,1721
void2,Pre,1,23074,722.00,1.00,5.00,Calmed,Calmed,100,1722
void2,Pre,1,23077,722.00,1.00,5.00,Calmed,Calmed,100,1723
void2,Pre,1,23079,722.00,1.00,5.00,Calmed,Calmed,100,1724
void2,Pre,1,23084,722.00,1.00,5.00,Calmed,Calmed,100,1725
void2,Pre,1,23087,722.00,1.00,5.00,Calmed,Calmed,100,1726
void2,Pre,1,23090,722.00,1.00,5.00,Calmed,Calmed,100,1727
void2,Pre,1,23092,722.00,1.00,5.00,Calmed,Calmed,100,1728
void2,Pre,1,23095,722.00,1.00,5.00,Calmed,Calmed,100,1729
void2,Pre,1,23097,722.00,1.00,5.00,Calmed,Calmed,100,1730
void2,Pre,1,23100,722.00,1.00,5.00,Calmed,Calmed,100,1731
void2,Pre,1,23103,722.00,1.00,5.00,Calmed,Calmed,100,1732
void2,Pre,1,23106,722.00,1.00,5.00,Calmed,Calmed,100,1733
void2,Pre,1,23109,722.00,1.00,5.00,Calmed,Calmed,100,1734
void2,Pre,1,23111,722.00,1.00,5.00,Calmed,Calmed,100,1735
void2,Pre,1,23114,722.00,1.00,5.00,Calmed,Calmed,100,1736
void2,Pre,1,23116,722.00,1.00,5.00,Calmed,Calmed,100,1737
void2,Pre,1,23119,722.00,1.00,5.00,Calmed,Calmed,100,1738
void2,Pre,1,23125,722.00,1.00,5.00,Calmed,Calmed,100,1739
void2,Pre,1,23127,722.00,1.00,5.00,Calmed,Calmed,100,1740
void2,Pre,1,23129,722.00,1.00,5.00,Calmed,Calmed,100,1741
void2,Pre,1,23132,722.00,1.00,5.00,Calmed,Calmed,100,1742
void2,Pre,1,23135,722.00,1.00,5.00,Calmed,Calmed,100,1743
void2,Pre,1,23138,722.00,1.00,5.00,Calmed,Calmed,100,1744
void2,Pre,1,23141,722.00,1.00,5.00,Calmed,Calmed,100,1745
void2,Pre,1,23143,722.00,1.00,5.00,Calmed,Calmed,100,1746
void2,Pre,1,23148,722.00,1.00,5.00,Calmed,Calmed,100,1747
void2,Pre,1,23150,722.00,1.00,5.00,Calmed,Calmed,100,1748
void2,Pre,1,23153,722.00,1.00,5.00,Calmed,Calmed,100,1749
void2,Pre,1,23156,722.00,1.00,5.00,Calmed,Calmed,100,1750
void2,Pre,1,23159,722.00,1.00,5.00,Calmed,Calmed,100,1751
void2,Pre,1,23162,722.00,1.00,5.00,Calmed,Calmed,100,1752
void2,Pre,1,23164,722.00,1.00,5.00,Calmed,Calmed,100,1753
void2,Pre,1,23167,722.00,1.00,5.00,Calmed,Calmed,100,1754
void2,Pre,1,23172,722.00,1.00,5.00,Calmed,Calmed,100,1755
void2,Pre,1,23175,722.00,1.00,5.00,Calmed,Calmed,100,1756
void2,Pre,1,23177,722.00,1.00,5.00,Calmed,Calmed,100,1757
void2,Pre,1,23180,722.00,1.00,5.00,Calmed,Calmed,100,1758
void2,Pre,1,23182,722.00,1.00,5.00,Calmed,Calmed,100,1759
void2,Pre,1,23185,722.00,1.00,5.00,Calmed,Calmed,100,1760
void2,Pre,1,23188,722.00,1.00,5.00,Calmed,Calmed,100,1761
void2,Pre,1,23191,722.00,1.00,5.00,Calmed,Calmed,100,1762
void2,Pre,1,23195,722.00,1.00,5.00,Calmed,Calmed,100,1763
void2,Pre,1,23198,722.00,1.00,5.00,Calmed,Calmed,100,1764
void2,Pre,1,23200,722.00,1.00,5.00,Calmed,Calmed,100,1765
void2,Pre,1,23204,722.00,1.00,5.00,Calmed,Calmed,100,1766
void2,Pre,1,23207,722.00,1.00,5.00,Calmed,Calmed,100,1767
void2,Pre,1,23209,722.00,1.00,5.00,Calmed,Calmed,100,1768
void2,Pre,1,23212,722.00,1.00,5.00,Calmed,Calmed,100,1769
void2,Pre,1,23214,722.00,1.00,5.00,Calmed,Calmed,100,1770
void2,Pre,1,23217,722.00,1.00,5.00,Calmed,Calmed,100,1771
void2,Pre,1,23220,722.00,1.00,5.00,Calmed,Calmed,100,1772
void2,Pre,1,23225,722.00,1.00,5.00,Calmed,Calmed,100,1773
void2,Pre,1,23227,722.00,1.00,5.00,Calmed,Calmed,100,1774
void2,Pre,1,23230,722.00,1.00,5.00,Calmed,Calmed,100,1775
void2,Pre,1,23232,722.00,1.00,5.00,Calmed,Calmed,100,1776
void2,Pre,1,23236,722.00,1.00,5.00,Calmed,Calmed,100,1777
void2,Pre,1,23239,722.00,1.00,5.00,Calmed,Calmed,100,1778
void2,Pre,1,23243,722.00,1.00,5.00,Calmed,Calmed,100,1779
void2,Pre,1,23246,722.00,1.00,5.00,Calmed,Calmed,100,1780
void2,Pre,1,23248,722.00,1.00,5.00,Calmed,Calmed,100,1781
void2,Pre,1,23251,722.00,1.00,5.00,Calmed,Calmed,100,1782
void2,Pre,1,23254,722.00,1.00,5.00,Calmed,Calmed,100,1783
void2,Pre,1,23257,722.00,1.00,5.00,Calmed,Calmed,100,1784
void2,Pre,1,23259,722.00,1.00,5.00,Calmed,Calmed,100,1785
void2,Pre,1,23262,722.00,1.00,5.00,Calmed,Calmed,100,1786
void2,Pre,1,23264,722.00,1.00,5.00,Calmed,Calmed,100,1787
void2,Pre,1,23267,722.00,1.00,5.00,Calmed,Calmed,100,1788
void2,Pre,1,23270,722.00,1.00,5.00,Calmed,Calmed,100,1789
void2,Pre,1,23275,722.00,1.00,5.00,Calmed,Calmed,100,1790
void2,Pre,1,23278,722.00,1.00,5.00,Calmed,Calmed,100,1791
void2,Pre,1,23280,722.00,1.00,5.00,Calmed,Calmed,100,1792
void2,Pre,1,23282,722.00,1.00,5.00,Calmed,Calmed,100,1793
void2,Pre,1,23285,722.00,1.00,5.00,Calmed,Calmed,100,1794
void2,Pre,1,23289,722.00,1.00,5.00,Calmed,Calmed,100,1795
void2,Pre,1,23293,722.00,1.00,5.00,Calmed,Calmed,100,1796
void2,Pre,1,23296,722.00,1.00,5.00,Calmed,Calmed,100,1797
void2,Pre,1,23298,722.00,1.00,5.00,Calmed,Calmed,100,1798
void2,Pre,1,23301,722.00,1.00,5.00,Calmed,Calmed,100,1799
void2,Pre,1,23304,722.00,1.00,5.00,Calmed,Calmed,100,1800
void2,Pre,1,23307,722.00,1.00,5.00,Calmed,Calmed,100,1801
void2,Pre,1,23309,722.00,1.00,5.00,Calmed,Calmed,100,1802
void2,Pre,1,23312,722.00,1.00,5.00,Calmed,Calmed,100,1803
void2,Pre,1,23314,722.00,1.00,5.00,Calmed,Calmed,100,1804
void2,Pre,1,23317,722.00,1.00,5.00,Calmed,Calmed,100,1805
void2,Pre,1,23320,722.00,1.00,5.00,Calmed,Calmed,100,1806
void2,Pre,1,23325,722.00,1.00,5.00,Calmed,Calmed,100,1807
void2,Pre,1,23327,722.00,1.00,5.00,Calmed,Calmed,100,1808
void2,Pre,1,23330,722.00,1.00,5.00,Calmed,Calmed,100,1809
void2,Pre,1,23332,722.00,1.00,5.00,Calmed,Calmed,100,1810
void2,Pre,1,23335,722.00,1.00,5.00,Calmed,Calmed,100,1811
void2,Pre,1,23339,722.00,1.00,5.00,Calmed,Calmed,100,1812
void2,Pre,1,23341,722.00,1.00,5.00,Calmed,Calmed,100,1813
void2,Pre,1,23344,722.00,1.00,5.00,Calmed,Calmed,100,1814
void2,Pre,1,23348,722.00,1.00,5.00,Calmed,Calmed,100,1815
void2,Pre,1,23351,722.00,1.00,5.00,Calmed,Calmed,100,1816
void2,Pre,1,23354,722.00,1.00,5.00,Calmed,Calmed,100,1817
void2,Pre,1,23357,722.00,1.00,5.00,Calmed,Calmed,100,1818
void2,Pre,1,23359,722.00,1.00,5.00,Calmed,Calmed,100,1819
void2,Pre,1,23362,722.00,1.00,5.00,Calmed,Calmed,100,1820
void2,Pre,1,23364,722.00,1.00,5.00,Calmed,Calmed,100,1821
void2,Pre,1,23367,722.00,1.00,5.00,Calmed,Calmed,100,1822
void2,Pre,1,23370,722.00,1.00,5.00,Calmed,Calmed,100,1823
void2,Pre,1,23375,722.00,1.00,5.00,Calmed,Calmed,100,1824
void2,Pre,1,23377,722.00,1.00,5.00,Calmed,Calmed,100,1825
void2,Pre,1,23380,722.00,1.00,5.00,Calmed,Calmed,100,1826
void2,Pre,1,23383,722.00,1.00,5.00,Calmed,Calmed,100,1827
void2,Pre,1,23386,722.00,1.00,5.00,Calmed,Calmed,100,1828
void2,Pre,1,23389,722.00,1.00,5.00,Calmed,Calmed,100,1829
void2,Pre,1,23391,722.00,1.00,5.00,Calmed,Calmed,100,1830
void2,Pre,1,23394,722.00,1.00,5.00,Calmed,Calmed,100,1831
void2,Pre,1,23396,722.00,1.00,5.00,Calmed,Calmed,100,1832
void2,Pre,1,23399,722.00,1.00,5.00,Calmed,Calmed,100,1833
void2,Pre,1,23401,722.00,1.00,5.00,Calmed,Calmed,100,1834
void2,Pre,1,23405,722.00,1.00,5.00,Calmed,Calmed,100,1835
void2,Pre,1,23407,722.00,1.00,5.00,Calmed,Calmed,100,1836
void2,Pre,1,23410,722.00,1.00,5.00,Calmed,Calmed,100,1837
void2,Pre,1,23412,722.00,1.00,5.00,Calmed,Calmed,100,1838
void2,Pre,1,23415,722.00,1.00,5.00,Calmed,Calmed,100,1839
void2,Pre,1,23418,722.00,1.00,5.00,Calmed,Calmed,100,1840
void2,Pre,1,23421,722.00,1.00,5.00,Calmed,Calmed,100,1841
void2,Pre,1,23424,722.00,1.00,5.00,Calmed,Calmed,100,1842
void2,Pre,1,23428,722.00,1.00,5.00,Calmed,Calmed,100,1843
void2,Pre,1,23431,722.00,1.00,5.00,Calmed,Calmed,100,1844
void2,Pre,1,23433,722.00,1.00,5.00,Calmed,Calmed,100,1845
void2,Pre,1,23436,722.00,1.00,5.00,Calmed,Calmed,100,1846
void2,Pre,1,23439,722.00,1.00,5.00,Calmed,Calmed,100,1847
void2,Pre,1,23442,722.00,1.00,5.00,Calmed,Calmed,100,1848
void2,Pre,1,23444,722.00,1.00,5.00,Calmed,Calmed,100,1849
void2,Pre,1,23447,722.00,1.00,5.00,Calmed,Calmed,100,1850
